"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"envy"
"05/27/2018 15:58:54:116 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","max-payoff-high","n-ticks","p-start-low","n-history","n-investors","p-start-high","p-payoff-low","p-payoff-high","sigma-mutation","randomize-step","can-borrow","tau","n-predictors","max-payoff-low","n-coefficients","p-experiencers","envy-threshold","[step]","census POOL-STABLE","outgoings POOL-STABLE","census POOL-LOW","outgoings POOL-LOW","census POOL-HIGH","outgoings POOL-HIGH","mean [wealth] of investors","standard-deviation [wealth] of investors","mean [sum-squares-error] of investors"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","83","41","0.7350275960378176","25","0.8072131902626293","34","0.6858941753315176","11.039999999999997","17.725710149926808","60.58"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","10","23","1.2367149758454106","34","1.6166072489601901","43","1.4453469763285163","2.310000000000002","5.382275986611262","1966.74"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","14","47","0.27210884353741494","33","0.8687258687258687","20","0.7857142857142857","-2.1499999999999972","3.9927596944775257","1932.72"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","59","35","0.3702174830773504","24","1.3507866897697405","41","0.9348014353618167","7.079999999999999","24.736729568310746","89.15"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","15","49","0.25396825396825395","29","0.9947188567878223","22","0.7333333333333333","-1.969999999999997","4.124230958384693","1758.6"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","84","41","0.7262772675135579","24","0.7976035094261694","35","0.7049396528360744","11.33","17.53668988210663","50.85"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","11","25","1.124286341677646","34","1.469642953600173","41","1.3139517966622876","1.710000000000001","5.527858850851748","1834.07"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","60","35","0.3640471916927279","22","1.3282735782735782","43","0.9192214114391197","6.670000000000001","25.025222999884562","88.43"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","16","46","0.23809523809523808","32","0.9325489282385835","22","0.6875","-2.5699999999999976","4.1892068832519875","554.04"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","12","27","1.0305958132045088","29","1.3471727074668252","44","1.2044558136070969","1.0900000000000003","5.738578679728394","826.46"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","85","39","0.7177328290722219","25","0.8258669975505675","36","0.69664624515565","11.580000000000005","18.14077698450914","50.44"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","61","36","0.35807920494366685","22","1.3064986015805686","42","0.9041522079729046","6.270000000000001","25.273031634776746","86.58"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","17","45","0.22408963585434172","32","0.8776931089304315","23","0.6470588235294118","-3.1599999999999966","4.333952853510042","456.43"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","13","21","0.9513192121887774","32","1.2435440376616849","47","1.111805366406551","0.5199999999999999","5.907250344657172","575.19"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","86","37","0.7093870985016147","27","0.8507169506367581","36","0.688545707421282","11.880000000000003","18.783704674010572","52.52"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","18","44","0.3126503126503126","33","0.8289323806565186","23","0.6111111111111112","-2.899999999999996","4.138208008328927","380.99"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","62","37","0.35230373389618835","23","1.2854260434905596","40","0.8895691078443094","5.850000000000005","25.490920974521465","62.68"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","14","23","1.1318150448585231","32","1.3332908921144215","45","1.0323906973775117","1.6","6.8118626329812075","365.85"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","87","35","0.7012332238061939","30","0.8409385948823126","35","0.6806313889451753","11.47","18.921351157266674","58.38"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","63","37","0.34671161113593135","19","1.265022455498646","44","0.8754489632753522","5.470000000000002","25.727584281794304","77.32"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","19","45","0.2961950330371383","32","0.7853043606219651","23","0.7620137299771167","-2.659999999999997","4.742231405936848","330.47"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","20","43","0.2813852813852814","32","0.8710391425908668","25","0.7239130434782608","-2.189999999999997","4.811323165916107","296.93"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","15","24","1.0563607085346216","33","1.2444048326401267","43","1.0875956586376154","1.96","6.650112294435229","230.13"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","64","35","0.34129424221193244","18","1.2452564796314796","47","0.8617700732241748","5.110000000000004","25.975196204486483","86.58"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","88","36","0.6932646644447599","28","0.8313824744859226","36","0.6728969413435256","10.950000000000003","19.151092655836788","59.5"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","21","45","0.3526420669277812","31","0.9524489530051264","24","0.8481711525189786","0.010000000000000153","5.160772231322207","254.63"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","65","35","0.3360435615625181","18","1.2260986876371491","47","0.848512072097649","4.7500000000000036","26.21887602155396","66.7"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","16","25","0.9903381642512077","31","1.1666295306001189","44","1.0196209299727645","1.3900000000000006","6.794398875091937","185.15"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","89","36","0.6854751738330209","28","0.8220410983681034","36","0.6653363015531489","10.460000000000003","19.384868794725588","40.34"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","22","45","0.3366128820674275","31","0.9091558187776208","24","0.8096179183135704","-0.3899999999999993","5.279670377005331","215.11"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","17","22","0.9320829781187837","34","1.0980042640942296","44","1.0665950998674147","1.59","6.897002899584224","121.05"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","66","36","0.3309519924479345","19","1.207521434794162","45","0.8625918555170449","5.300000000000006","26.792949255159794","69.4"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","90","36","0.6778587830126541","28","0.8446533401322672","36","0.6579436759803361","10.769999999999998","20.057696391472433","38.56"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","23","46","0.3219775393688437","30","0.8696273049177242","24","0.7744171392564587","-0.9500000000000003","5.426405410947286","208.17"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","18","22","0.8803005904455179","30","1.0370040272001058","48","1.007339816541447","1.0299999999999998","7.103781068607214","104.55"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","67","36","0.32601241047109963","18","1.1894987268121595","46","0.8756745208792175","5.879999999999995","27.385215927820706","63.44"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","24","45","0.30856180856180854","32","0.8333928338794857","23","0.8870772946859903","-0.6399999999999992","6.210525441264807","91.93"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","91","36","0.6948298098171548","31","0.835371435295649","33","0.650713525694838","11.100000000000005","20.13357674640479","39.73"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","19","21","0.8339689804220697","30","0.9824248678737844","49","0.9543219314603184","0.38999999999999924","7.305114921056056","100.72"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","68","36","0.3212181103171129","18","1.1720060984766867","46","0.8627969543956996","5.650000000000003","27.483522249086228","63.1"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","25","44","0.2962193362193362","32","0.8000571205243062","24","0.8515942028985506","-1.1399999999999997","6.313061351239552","57.64"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","92","37","0.7107790745165571","32","0.8262913109989571","31","0.6436405525894593","11.520000000000005","20.32128536999429","40.74"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","20","20","0.7922705314009661","34","0.9333036244800951","46","0.9066058348873025","-0.2100000000000002","7.4722544025432525","106.84"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","69","33","0.3516967235624073","19","1.1550205028465896","48","0.8502926507088054","6.180000000000002","27.0570969094164","47.55"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","26","46","0.3517159169333083","30","0.7692856928118329","24","0.8188405797101448","-0.72","6.044130805012615","36.62"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","21","19","0.7545433632390154","34","0.8888605947429478","47","0.9444878265390725","-0.020000000000000285","7.5578480871177565","101.02"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","93","37","0.7031362887690672","32","0.8174064581925167","31","0.6644685591346299","11.92","19.99283791930187","40.79"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","70","33","0.3466724846543729","22","1.1385202099487812","45","0.8381456128415368","5.880000000000004","27.248625997827773","58.69"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","27","46","0.33868940149133386","31","0.7407936301150984","23","0.7885131508319914","-1.0699999999999996","6.128071132722146","31.53"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","22","20","0.720245937637242","31","0.9657598932223738","49","0.9015565616963873","0.24000000000000007","7.703591360607731","80.02"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","71","33","0.34178977360290286","22","1.1224847140340097","45","0.8513798686857091","6.350000000000007","27.90468284998728","58.77"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","94","37","0.6956561154842898","30","0.80871064480749","33","0.6573997446757508","11.42","20.191160940593264","44.49"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","28","46","0.388705152680308","31","0.8065026133713564","23","0.7603519668737059","0.019999999999999834","6.071030076468975","29.18"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","23","24","0.6889308968704053","29","1.0437103626324955","47","0.8623584503182835","0.4600000000000002","8.006511122354516","76.4"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","72","31","0.33704269341397364","22","1.1068946485613151","47","0.8395551482872965","6.030000000000004","28.13353948379846","55.64"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","95","36","0.7117252323973208","33","0.8001979011779374","31","0.6504797473633745","11.68","20.352732260774026","51.65"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","29","46","0.3753015267258146","32","0.7786921784275166","22","0.7341329335332333","-0.39000000000000007","6.1214370871178305","24.64"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","24","23","0.6602254428341384","32","1.0002224308561416","45","0.8264268482216884","-0.12000000000000025","8.25809619020208","81.24"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","73","32","0.3324256702165219","23","1.1393791173421906","45","0.8280543928313062","6.520000000000005","28.247808319894087","38.69"
"95","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","2","96","41","0.7246366311452145","29","0.7918625063740006","30","0.6437039166616727","12.100000000000001","20.559212045193807","59.18"
"97","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","30","46","0.42076249032770774","31","0.7527357724799326","23","0.7096618357487922","-0.029999999999999975","5.930007308986672","18.74"
"98","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","25","23","0.633816425120773","32","0.9602135336218959","45","0.7933697742928209","-0.5800000000000001","8.468100136787402","78.51"
"96","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","1","10","40","10","0.25","3","74","32","0.36171721521359596","24","1.1239821022429717","44","0.8168644686038561","7.090000000000004","27.7916936628578","31.81"
