"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"cartel"
"05/21/2018 11:32:54:317 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","max-payoff-high","n-ticks","can-borrow","p-start-low","p-experiencers","n-history","g-random-jump","tau-weight","n-investors","n-cartel","p-start-high","n-memory","p-payoff-low","sigma-mutation","p-payoff-high","randomize-step","tau","n-predictors","epsilon","max-payoff-low","epsilon-steady","n-coefficients","[step]","outgoings POOL-HIGH"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","1.3958327057847653"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","1.4420118324732802"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.0133861786248568"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","39","1.092829198092356"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","1.3625985937422709"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","0.9903546745652009"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.4084766735785528"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","40","1.1524649898791774"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.3309102543529157"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","0.9683467929081965"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","1.376465840088131"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","41","1.209191718652008"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","0.9472957756710617"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","1.349802343166762"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","1.345877710308395"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","42","1.180401439636484"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","0.9271405464014647"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","1.319806735540834"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","1.3994352342043823"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","43","1.152950243365868"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","0.9078251183514342"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","1.2911152847682072"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","1.3696600164553527"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","44","1.1267468287439166"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","0.8892980751197722"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","1.3061979382837774"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","1.4135892008951414"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","0.8715121136173768"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","45","1.101708010327385"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","0.8544236408013498"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","1.2789854812361987"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","46","1.0777578361898332"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","1.3847404416931997"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","0.9284901544963464"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","1.2528837367211743"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","47","1.05482681839856"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","1.3570456328593357"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","0.910971472336038"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","1.276310910471599"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","48","1.1053150277978656"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","1.330436894960133"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","0.9812475997546516"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","49","1.0827575782509704"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","1.251285206344705"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","1.3048515700570535"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","0.963406734304567"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","50","1.061102426685951"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","1.2272220292996145"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","1.2802317291125809"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","1.030236656065935"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","51","1.0402964967509323"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","1.2984065193128294"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","1.0947216682918166"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","1.3094337870390675"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","52","1.0202907948903375"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","1.0758471567695438"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","1.2743619541403695"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","1.2856259000019936"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","1.0576124591971787"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","53","1.0010400251754255"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","1.2511917367923628"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","1.2626682946448151"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","1.0399855848772257"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","54","0.9825022469314361"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","1.228849027206785"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","1.3340834707621574"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","1.0229366408628449"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","55","0.9646385697145008"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","1.380047548852465"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","1.207290272343508"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","1.006437662784412"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","56","0.9474128809695991"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","1.3566569124312369"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","0.990462461787834"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","1.2309688049115566"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","57","0.9307916023560973"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","0.9749864858223991"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","1.3340459638907163"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","1.2717382088344729"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","58","0.9147434712809922"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","0.9599866937328237"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","1.250542572020565"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","59","0.8992393446491109"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","1.3121763579252947"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","0.9454414407974779"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","60","0.8842520222382925"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","1.3496632495130099"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","1.323718689106879"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","1.0015674245608166"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","61","0.926776757440373"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","1.3859600810503216"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","1.3023683876696714"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","1.056042644095822"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","62","0.9118287452235928"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","1.3643044547839103"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","1.1089388717602475"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","1.321378413262216"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","63","0.8973552730771867"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","1.3433151554795424"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","1.0930968878779583"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","1.3345156593387777"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","64","0.8833340969353556"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","1.0777011570627757"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","1.3229618955480342"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","1.3139846491951042"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","65","0.9232560472835073"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","72","1.062733085436904"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","1.3032161956144814"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","1.2940757908739662"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","66","0.9092673192943632"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","73","1.0481750979651654"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","1.3532554038104623"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","0.8956961652750444"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","67","1.2747612268310713"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","74","1.034010569614285"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","1.3336430066537888"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","0.8825241628445291"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","75","1.0829688600586433"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","68","1.3012636069794834"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","1.3622100113206395"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","0.8697339575859127"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","76","1.0687192697947139"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","69","1.2824047141247081"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","77","1.0548397987584188"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","0.9069986277570457"
"4","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","1.3430239548231657"
"3","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","70","1.2640846467800695"
"2","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","78","1.0413162115948493"
"1","80","100","true","0.1","0.1","10","false","0.95","100","0","0.1","1","0.5","0.1","0.25","false","0","9","0.1","40","2","9","71","0.8942239991970873"
